ID;Radius;Mass;Energy;Nichel
12391;9.0;24.0;8.50;0.010
12392;9.0;24.0;8.50;0.020
12393;9.0;24.0;8.50;0.030
12394;9.0;24.0;8.50;0.040
12395;9.0;24.0;8.50;0.050
12396;9.0;24.0;8.50;0.060
12397;9.0;24.0;8.50;0.070
12398;9.0;24.0;8.50;0.080
12399;9.0;24.0;8.50;0.090
12400;9.0;24.0;8.50;0.100
12401;11.0;24.0;8.50;0.010
12402;11.0;24.0;8.50;0.020
12403;11.0;24.0;8.50;0.030
12404;11.0;24.0;8.50;0.040
12405;11.0;24.0;8.50;0.050
12406;11.0;24.0;8.50;0.060
12407;11.0;24.0;8.50;0.070
12408;11.0;24.0;8.50;0.080
12409;11.0;24.0;8.50;0.090
12410;11.0;24.0;8.50;0.100
12411;13.0;24.0;8.50;0.010
12412;13.0;24.0;8.50;0.020
12413;13.0;24.0;8.50;0.030
12414;13.0;24.0;8.50;0.040
12415;13.0;24.0;8.50;0.050
12416;13.0;24.0;8.50;0.060
12417;13.0;24.0;8.50;0.070
12418;13.0;24.0;8.50;0.080
12419;13.0;24.0;8.50;0.090
12420;13.0;24.0;8.50;0.100
12421;15.0;24.0;8.50;0.010
12422;15.0;24.0;8.50;0.020
12423;15.0;24.0;8.50;0.030
12424;15.0;24.0;8.50;0.040
12425;15.0;24.0;8.50;0.050
12426;15.0;24.0;8.50;0.060
12427;15.0;24.0;8.50;0.070
12428;15.0;24.0;8.50;0.080
12429;15.0;24.0;8.50;0.090
12430;15.0;24.0;8.50;0.100
12431;17.0;24.0;8.50;0.010
12432;17.0;24.0;8.50;0.020
12433;17.0;24.0;8.50;0.030
12434;17.0;24.0;8.50;0.040
12435;17.0;24.0;8.50;0.050
12436;17.0;24.0;8.50;0.060
12437;17.0;24.0;8.50;0.070
12438;17.0;24.0;8.50;0.080
12439;17.0;24.0;8.50;0.090
12440;17.0;24.0;8.50;0.100
12441;19.0;24.0;8.50;0.010
12442;19.0;24.0;8.50;0.020
12443;19.0;24.0;8.50;0.030
12444;19.0;24.0;8.50;0.040
12445;19.0;24.0;8.50;0.050
12446;19.0;24.0;8.50;0.060
12447;19.0;24.0;8.50;0.070
12448;19.0;24.0;8.50;0.080
12449;19.0;24.0;8.50;0.090
12450;19.0;24.0;8.50;0.100
12451;21.0;24.0;8.50;0.010
12452;21.0;24.0;8.50;0.020
12453;21.0;24.0;8.50;0.030
12454;21.0;24.0;8.50;0.040
12455;21.0;24.0;8.50;0.050
12456;21.0;24.0;8.50;0.060
12457;21.0;24.0;8.50;0.070
12458;21.0;24.0;8.50;0.080
12459;21.0;24.0;8.50;0.090
12460;21.0;24.0;8.50;0.100
12461;23.0;24.0;8.50;0.010
12462;23.0;24.0;8.50;0.020
12463;23.0;24.0;8.50;0.030
12464;23.0;24.0;8.50;0.040
12465;23.0;24.0;8.50;0.050
12466;23.0;24.0;8.50;0.060
12467;23.0;24.0;8.50;0.070
12468;23.0;24.0;8.50;0.080
12469;23.0;24.0;8.50;0.090
12470;23.0;24.0;8.50;0.100
12471;25.0;24.0;8.50;0.010
12472;25.0;24.0;8.50;0.020
12473;25.0;24.0;8.50;0.030
12474;25.0;24.0;8.50;0.040
12475;25.0;24.0;8.50;0.050
12476;25.0;24.0;8.50;0.060
12477;25.0;24.0;8.50;0.070
12478;25.0;24.0;8.50;0.080
12479;25.0;24.0;8.50;0.090
12480;25.0;24.0;8.50;0.100
12481;1.0;26.0;8.50;0.010
12482;1.0;26.0;8.50;0.020
12483;1.0;26.0;8.50;0.030
12484;1.0;26.0;8.50;0.040
12485;1.0;26.0;8.50;0.050
12486;1.0;26.0;8.50;0.060
12487;1.0;26.0;8.50;0.070
12488;1.0;26.0;8.50;0.080
12489;1.0;26.0;8.50;0.090
12490;1.0;26.0;8.50;0.100
12491;3.0;26.0;8.50;0.010
12492;3.0;26.0;8.50;0.020
12493;3.0;26.0;8.50;0.030
12494;3.0;26.0;8.50;0.040
12495;3.0;26.0;8.50;0.050
12496;3.0;26.0;8.50;0.060
12497;3.0;26.0;8.50;0.070
12498;3.0;26.0;8.50;0.080
12499;3.0;26.0;8.50;0.090
12500;3.0;26.0;8.50;0.100
12501;5.0;26.0;8.50;0.010
12502;5.0;26.0;8.50;0.020
12503;5.0;26.0;8.50;0.030
12504;5.0;26.0;8.50;0.040
12505;5.0;26.0;8.50;0.050
12506;5.0;26.0;8.50;0.060
12507;5.0;26.0;8.50;0.070
12508;5.0;26.0;8.50;0.080
12509;5.0;26.0;8.50;0.090
12510;5.0;26.0;8.50;0.100
12511;7.0;26.0;8.50;0.010
12512;7.0;26.0;8.50;0.020
12513;7.0;26.0;8.50;0.030
12514;7.0;26.0;8.50;0.040
12515;7.0;26.0;8.50;0.050
12516;7.0;26.0;8.50;0.060
12517;7.0;26.0;8.50;0.070
12518;7.0;26.0;8.50;0.080
12519;7.0;26.0;8.50;0.090
12520;7.0;26.0;8.50;0.100
12521;9.0;26.0;8.50;0.010
12522;9.0;26.0;8.50;0.020
12523;9.0;26.0;8.50;0.030
12524;9.0;26.0;8.50;0.040
12525;9.0;26.0;8.50;0.050
12526;9.0;26.0;8.50;0.060
12527;9.0;26.0;8.50;0.070
12528;9.0;26.0;8.50;0.080
12529;9.0;26.0;8.50;0.090
12530;9.0;26.0;8.50;0.100
12531;11.0;26.0;8.50;0.010
12532;11.0;26.0;8.50;0.020
12533;11.0;26.0;8.50;0.030
12534;11.0;26.0;8.50;0.040
12535;11.0;26.0;8.50;0.050
12536;11.0;26.0;8.50;0.060
12537;11.0;26.0;8.50;0.070
12538;11.0;26.0;8.50;0.080
12539;11.0;26.0;8.50;0.090
12540;11.0;26.0;8.50;0.100
12541;13.0;26.0;8.50;0.010
12542;13.0;26.0;8.50;0.020
12543;13.0;26.0;8.50;0.030
12544;13.0;26.0;8.50;0.040
12545;13.0;26.0;8.50;0.050
12546;13.0;26.0;8.50;0.060
12547;13.0;26.0;8.50;0.070
12548;13.0;26.0;8.50;0.080
12549;13.0;26.0;8.50;0.090
12550;13.0;26.0;8.50;0.100
12551;15.0;26.0;8.50;0.010
12552;15.0;26.0;8.50;0.020
12553;15.0;26.0;8.50;0.030
12554;15.0;26.0;8.50;0.040
12555;15.0;26.0;8.50;0.050
12556;15.0;26.0;8.50;0.060
12557;15.0;26.0;8.50;0.070
12558;15.0;26.0;8.50;0.080
12559;15.0;26.0;8.50;0.090
12560;15.0;26.0;8.50;0.100
12561;17.0;26.0;8.50;0.010
12562;17.0;26.0;8.50;0.020
12563;17.0;26.0;8.50;0.030
12564;17.0;26.0;8.50;0.040
12565;17.0;26.0;8.50;0.050
12566;17.0;26.0;8.50;0.060
12567;17.0;26.0;8.50;0.070
12568;17.0;26.0;8.50;0.080
12569;17.0;26.0;8.50;0.090
12570;17.0;26.0;8.50;0.100
12571;19.0;26.0;8.50;0.010
12572;19.0;26.0;8.50;0.020
12573;19.0;26.0;8.50;0.030
12574;19.0;26.0;8.50;0.040
12575;19.0;26.0;8.50;0.050
12576;19.0;26.0;8.50;0.060
12577;19.0;26.0;8.50;0.070
12578;19.0;26.0;8.50;0.080
12579;19.0;26.0;8.50;0.090
12580;19.0;26.0;8.50;0.100
12581;21.0;26.0;8.50;0.010
12582;21.0;26.0;8.50;0.020
12583;21.0;26.0;8.50;0.030
12584;21.0;26.0;8.50;0.040
12585;21.0;26.0;8.50;0.050
12586;21.0;26.0;8.50;0.060
12587;21.0;26.0;8.50;0.070
12588;21.0;26.0;8.50;0.080
12589;21.0;26.0;8.50;0.090
12590;21.0;26.0;8.50;0.100
12591;23.0;26.0;8.50;0.010
12592;23.0;26.0;8.50;0.020
12593;23.0;26.0;8.50;0.030
12594;23.0;26.0;8.50;0.040
12595;23.0;26.0;8.50;0.050
12596;23.0;26.0;8.50;0.060
12597;23.0;26.0;8.50;0.070
12598;23.0;26.0;8.50;0.080
12599;23.0;26.0;8.50;0.090
12600;23.0;26.0;8.50;0.100
12601;25.0;26.0;8.50;0.010
12602;25.0;26.0;8.50;0.020
12603;25.0;26.0;8.50;0.030
12604;25.0;26.0;8.50;0.040
12605;25.0;26.0;8.50;0.050
12606;25.0;26.0;8.50;0.060
12607;25.0;26.0;8.50;0.070
12608;25.0;26.0;8.50;0.080
12609;25.0;26.0;8.50;0.090
12610;25.0;26.0;8.50;0.100
12611;1.0;28.0;8.50;0.010
12612;1.0;28.0;8.50;0.020
12613;1.0;28.0;8.50;0.030
12614;1.0;28.0;8.50;0.040
12615;1.0;28.0;8.50;0.050
12616;1.0;28.0;8.50;0.060
12617;1.0;28.0;8.50;0.070
12618;1.0;28.0;8.50;0.080
12619;1.0;28.0;8.50;0.090
12620;1.0;28.0;8.50;0.100
12621;3.0;28.0;8.50;0.010
12622;3.0;28.0;8.50;0.020
12623;3.0;28.0;8.50;0.030
12624;3.0;28.0;8.50;0.040
12625;3.0;28.0;8.50;0.050
12626;3.0;28.0;8.50;0.060
12627;3.0;28.0;8.50;0.070
12628;3.0;28.0;8.50;0.080
12629;3.0;28.0;8.50;0.090
12630;3.0;28.0;8.50;0.100
12631;5.0;28.0;8.50;0.010
12632;5.0;28.0;8.50;0.020
12633;5.0;28.0;8.50;0.030
12634;5.0;28.0;8.50;0.040
12635;5.0;28.0;8.50;0.050
12636;5.0;28.0;8.50;0.060
12637;5.0;28.0;8.50;0.070
12638;5.0;28.0;8.50;0.080
12639;5.0;28.0;8.50;0.090
12640;5.0;28.0;8.50;0.100
12641;7.0;28.0;8.50;0.010
12642;7.0;28.0;8.50;0.020
12643;7.0;28.0;8.50;0.030
12644;7.0;28.0;8.50;0.040
12645;7.0;28.0;8.50;0.050
12646;7.0;28.0;8.50;0.060
12647;7.0;28.0;8.50;0.070
12648;7.0;28.0;8.50;0.080
12649;7.0;28.0;8.50;0.090
12650;7.0;28.0;8.50;0.100
12651;9.0;28.0;8.50;0.010
12652;9.0;28.0;8.50;0.020
12653;9.0;28.0;8.50;0.030
12654;9.0;28.0;8.50;0.040
12655;9.0;28.0;8.50;0.050
12656;9.0;28.0;8.50;0.060
12657;9.0;28.0;8.50;0.070
12658;9.0;28.0;8.50;0.080
12659;9.0;28.0;8.50;0.090
12660;9.0;28.0;8.50;0.100
12661;11.0;28.0;8.50;0.010
12662;11.0;28.0;8.50;0.020
12663;11.0;28.0;8.50;0.030
12664;11.0;28.0;8.50;0.040
12665;11.0;28.0;8.50;0.050
12666;11.0;28.0;8.50;0.060
12667;11.0;28.0;8.50;0.070
12668;11.0;28.0;8.50;0.080
12669;11.0;28.0;8.50;0.090
12670;11.0;28.0;8.50;0.100
12671;13.0;28.0;8.50;0.010
12672;13.0;28.0;8.50;0.020
12673;13.0;28.0;8.50;0.030
12674;13.0;28.0;8.50;0.040
12675;13.0;28.0;8.50;0.050
12676;13.0;28.0;8.50;0.060
12677;13.0;28.0;8.50;0.070
12678;13.0;28.0;8.50;0.080
12679;13.0;28.0;8.50;0.090
12680;13.0;28.0;8.50;0.100
12681;15.0;28.0;8.50;0.010
12682;15.0;28.0;8.50;0.020
12683;15.0;28.0;8.50;0.030
12684;15.0;28.0;8.50;0.040
12685;15.0;28.0;8.50;0.050
12686;15.0;28.0;8.50;0.060
12687;15.0;28.0;8.50;0.070
12688;15.0;28.0;8.50;0.080
12689;15.0;28.0;8.50;0.090
12690;15.0;28.0;8.50;0.100
12691;17.0;28.0;8.50;0.010
12692;17.0;28.0;8.50;0.020
12693;17.0;28.0;8.50;0.030
12694;17.0;28.0;8.50;0.040
12695;17.0;28.0;8.50;0.050
12696;17.0;28.0;8.50;0.060
12697;17.0;28.0;8.50;0.070
12698;17.0;28.0;8.50;0.080
12699;17.0;28.0;8.50;0.090
12700;17.0;28.0;8.50;0.100
12701;19.0;28.0;8.50;0.010
12702;19.0;28.0;8.50;0.020
12703;19.0;28.0;8.50;0.030
12704;19.0;28.0;8.50;0.040
12705;19.0;28.0;8.50;0.050
12706;19.0;28.0;8.50;0.060
12707;19.0;28.0;8.50;0.070
12708;19.0;28.0;8.50;0.080
12709;19.0;28.0;8.50;0.090
12710;19.0;28.0;8.50;0.100
12711;21.0;28.0;8.50;0.010
12712;21.0;28.0;8.50;0.020
12713;21.0;28.0;8.50;0.030
12714;21.0;28.0;8.50;0.040
12715;21.0;28.0;8.50;0.050
12716;21.0;28.0;8.50;0.060
12717;21.0;28.0;8.50;0.070
12718;21.0;28.0;8.50;0.080
12719;21.0;28.0;8.50;0.090
12720;21.0;28.0;8.50;0.100
12721;23.0;28.0;8.50;0.010
12722;23.0;28.0;8.50;0.020
12723;23.0;28.0;8.50;0.030
12724;23.0;28.0;8.50;0.040
12725;23.0;28.0;8.50;0.050
12726;23.0;28.0;8.50;0.060
12727;23.0;28.0;8.50;0.070
12728;23.0;28.0;8.50;0.080
12729;23.0;28.0;8.50;0.090
12730;23.0;28.0;8.50;0.100
12731;25.0;28.0;8.50;0.010
12732;25.0;28.0;8.50;0.020
12733;25.0;28.0;8.50;0.030
12734;25.0;28.0;8.50;0.040
12735;25.0;28.0;8.50;0.050
12736;25.0;28.0;8.50;0.060
12737;25.0;28.0;8.50;0.070
12738;25.0;28.0;8.50;0.080
12739;25.0;28.0;8.50;0.090
12740;25.0;28.0;8.50;0.100
12741;1.0;30.0;8.50;0.010
12742;1.0;30.0;8.50;0.020
12743;1.0;30.0;8.50;0.030
12744;1.0;30.0;8.50;0.040
12745;1.0;30.0;8.50;0.050
12746;1.0;30.0;8.50;0.060
12747;1.0;30.0;8.50;0.070
12748;1.0;30.0;8.50;0.080
12749;1.0;30.0;8.50;0.090
12750;1.0;30.0;8.50;0.100
12751;3.0;30.0;8.50;0.010
12752;3.0;30.0;8.50;0.020
12753;3.0;30.0;8.50;0.030
12754;3.0;30.0;8.50;0.040
12755;3.0;30.0;8.50;0.050
12756;3.0;30.0;8.50;0.060
12757;3.0;30.0;8.50;0.070
12758;3.0;30.0;8.50;0.080
12759;3.0;30.0;8.50;0.090
12760;3.0;30.0;8.50;0.100
12761;5.0;30.0;8.50;0.010
12762;5.0;30.0;8.50;0.020
12763;5.0;30.0;8.50;0.030
12764;5.0;30.0;8.50;0.040
12765;5.0;30.0;8.50;0.050
12766;5.0;30.0;8.50;0.060
12767;5.0;30.0;8.50;0.070
12768;5.0;30.0;8.50;0.080
12769;5.0;30.0;8.50;0.090
12770;5.0;30.0;8.50;0.100
12771;7.0;30.0;8.50;0.010
12772;7.0;30.0;8.50;0.020
12773;7.0;30.0;8.50;0.030
12774;7.0;30.0;8.50;0.040
12775;7.0;30.0;8.50;0.050
12776;7.0;30.0;8.50;0.060
12777;7.0;30.0;8.50;0.070
12778;7.0;30.0;8.50;0.080
12779;7.0;30.0;8.50;0.090
12780;7.0;30.0;8.50;0.100
12781;9.0;30.0;8.50;0.010
12782;9.0;30.0;8.50;0.020
12783;9.0;30.0;8.50;0.030
12784;9.0;30.0;8.50;0.040
12785;9.0;30.0;8.50;0.050
12786;9.0;30.0;8.50;0.060
12787;9.0;30.0;8.50;0.070
12788;9.0;30.0;8.50;0.080
12789;9.0;30.0;8.50;0.090
12790;9.0;30.0;8.50;0.100
12791;11.0;30.0;8.50;0.010
12792;11.0;30.0;8.50;0.020
12793;11.0;30.0;8.50;0.030
12794;11.0;30.0;8.50;0.040
12795;11.0;30.0;8.50;0.050
12796;11.0;30.0;8.50;0.060
12797;11.0;30.0;8.50;0.070
12798;11.0;30.0;8.50;0.080
12799;11.0;30.0;8.50;0.090
12800;11.0;30.0;8.50;0.100
12801;13.0;30.0;8.50;0.010
12802;13.0;30.0;8.50;0.020
12803;13.0;30.0;8.50;0.030
12804;13.0;30.0;8.50;0.040
12805;13.0;30.0;8.50;0.050
12806;13.0;30.0;8.50;0.060
12807;13.0;30.0;8.50;0.070
12808;13.0;30.0;8.50;0.080
12809;13.0;30.0;8.50;0.090
12810;13.0;30.0;8.50;0.100
12811;15.0;30.0;8.50;0.010
12812;15.0;30.0;8.50;0.020
12813;15.0;30.0;8.50;0.030
12814;15.0;30.0;8.50;0.040
12815;15.0;30.0;8.50;0.050
12816;15.0;30.0;8.50;0.060
12817;15.0;30.0;8.50;0.070
12818;15.0;30.0;8.50;0.080
12819;15.0;30.0;8.50;0.090
12820;15.0;30.0;8.50;0.100
12821;17.0;30.0;8.50;0.010
12822;17.0;30.0;8.50;0.020
12823;17.0;30.0;8.50;0.030
12824;17.0;30.0;8.50;0.040
12825;17.0;30.0;8.50;0.050
12826;17.0;30.0;8.50;0.060
12827;17.0;30.0;8.50;0.070
12828;17.0;30.0;8.50;0.080
12829;17.0;30.0;8.50;0.090
12830;17.0;30.0;8.50;0.100
12831;19.0;30.0;8.50;0.010
12832;19.0;30.0;8.50;0.020
12833;19.0;30.0;8.50;0.030
12834;19.0;30.0;8.50;0.040
12835;19.0;30.0;8.50;0.050
12836;19.0;30.0;8.50;0.060
12837;19.0;30.0;8.50;0.070
12838;19.0;30.0;8.50;0.080
12839;19.0;30.0;8.50;0.090
12840;19.0;30.0;8.50;0.100
12841;21.0;30.0;8.50;0.010
12842;21.0;30.0;8.50;0.020
12843;21.0;30.0;8.50;0.030
12844;21.0;30.0;8.50;0.040
12845;21.0;30.0;8.50;0.050
12846;21.0;30.0;8.50;0.060
12847;21.0;30.0;8.50;0.070
12848;21.0;30.0;8.50;0.080
12849;21.0;30.0;8.50;0.090
12850;21.0;30.0;8.50;0.100
12851;23.0;30.0;8.50;0.010
12852;23.0;30.0;8.50;0.020
12853;23.0;30.0;8.50;0.030
12854;23.0;30.0;8.50;0.040
12855;23.0;30.0;8.50;0.050
12856;23.0;30.0;8.50;0.060
12857;23.0;30.0;8.50;0.070
12858;23.0;30.0;8.50;0.080
12859;23.0;30.0;8.50;0.090
12860;23.0;30.0;8.50;0.100
12861;25.0;30.0;8.50;0.010
12862;25.0;30.0;8.50;0.020
12863;25.0;30.0;8.50;0.030
12864;25.0;30.0;8.50;0.040
12865;25.0;30.0;8.50;0.050
12866;25.0;30.0;8.50;0.060
12867;25.0;30.0;8.50;0.070
12868;25.0;30.0;8.50;0.080
12869;25.0;30.0;8.50;0.090
12870;25.0;30.0;8.50;0.100
12871;1.0;10.0;9.50;0.010
12872;1.0;10.0;9.50;0.020
12873;1.0;10.0;9.50;0.030
12874;1.0;10.0;9.50;0.040
12875;1.0;10.0;9.50;0.050
12876;1.0;10.0;9.50;0.060
12877;1.0;10.0;9.50;0.070
12878;1.0;10.0;9.50;0.080
12879;1.0;10.0;9.50;0.090
12880;1.0;10.0;9.50;0.100
12881;3.0;10.0;9.50;0.010
12882;3.0;10.0;9.50;0.020
12883;3.0;10.0;9.50;0.030
12884;3.0;10.0;9.50;0.040
12885;3.0;10.0;9.50;0.050
12886;3.0;10.0;9.50;0.060
12887;3.0;10.0;9.50;0.070
12888;3.0;10.0;9.50;0.080
12889;3.0;10.0;9.50;0.090
12890;3.0;10.0;9.50;0.100
12891;5.0;10.0;9.50;0.010
12892;5.0;10.0;9.50;0.020
12893;5.0;10.0;9.50;0.030
12894;5.0;10.0;9.50;0.040
12895;5.0;10.0;9.50;0.050
12896;5.0;10.0;9.50;0.060
12897;5.0;10.0;9.50;0.070
12898;5.0;10.0;9.50;0.080
12899;5.0;10.0;9.50;0.090
12900;5.0;10.0;9.50;0.100
12901;7.0;10.0;9.50;0.010
12902;7.0;10.0;9.50;0.020
12903;7.0;10.0;9.50;0.030
12904;7.0;10.0;9.50;0.040
12905;7.0;10.0;9.50;0.050
12906;7.0;10.0;9.50;0.060
12907;7.0;10.0;9.50;0.070
12908;7.0;10.0;9.50;0.080
12909;7.0;10.0;9.50;0.090
12910;7.0;10.0;9.50;0.100
12911;9.0;10.0;9.50;0.010
12912;9.0;10.0;9.50;0.020
12913;9.0;10.0;9.50;0.030
12914;9.0;10.0;9.50;0.040
12915;9.0;10.0;9.50;0.050
12916;9.0;10.0;9.50;0.060
12917;9.0;10.0;9.50;0.070
12918;9.0;10.0;9.50;0.080
12919;9.0;10.0;9.50;0.090
12920;9.0;10.0;9.50;0.100
12921;11.0;10.0;9.50;0.010
12922;11.0;10.0;9.50;0.020
12923;11.0;10.0;9.50;0.030
12924;11.0;10.0;9.50;0.040
12925;11.0;10.0;9.50;0.050
12926;11.0;10.0;9.50;0.060
12927;11.0;10.0;9.50;0.070
12928;11.0;10.0;9.50;0.080
12929;11.0;10.0;9.50;0.090
12930;11.0;10.0;9.50;0.100
12931;13.0;10.0;9.50;0.010
12932;13.0;10.0;9.50;0.020
12933;13.0;10.0;9.50;0.030
12934;13.0;10.0;9.50;0.040
12935;13.0;10.0;9.50;0.050
12936;13.0;10.0;9.50;0.060
12937;13.0;10.0;9.50;0.070
12938;13.0;10.0;9.50;0.080
12939;13.0;10.0;9.50;0.090
12940;13.0;10.0;9.50;0.100
12941;15.0;10.0;9.50;0.010
12942;15.0;10.0;9.50;0.020
12943;15.0;10.0;9.50;0.030
12944;15.0;10.0;9.50;0.040
12945;15.0;10.0;9.50;0.050
12946;15.0;10.0;9.50;0.060
12947;15.0;10.0;9.50;0.070
12948;15.0;10.0;9.50;0.080
12949;15.0;10.0;9.50;0.090
12950;15.0;10.0;9.50;0.100
12951;17.0;10.0;9.50;0.010
12952;17.0;10.0;9.50;0.020
12953;17.0;10.0;9.50;0.030
12954;17.0;10.0;9.50;0.040
12955;17.0;10.0;9.50;0.050
12956;17.0;10.0;9.50;0.060
12957;17.0;10.0;9.50;0.070
12958;17.0;10.0;9.50;0.080
12959;17.0;10.0;9.50;0.090
12960;17.0;10.0;9.50;0.100
12961;19.0;10.0;9.50;0.010
12962;19.0;10.0;9.50;0.020
12963;19.0;10.0;9.50;0.030
12964;19.0;10.0;9.50;0.040
12965;19.0;10.0;9.50;0.050
12966;19.0;10.0;9.50;0.060
12967;19.0;10.0;9.50;0.070
12968;19.0;10.0;9.50;0.080
12969;19.0;10.0;9.50;0.090
12970;19.0;10.0;9.50;0.100
12971;21.0;10.0;9.50;0.010
12972;21.0;10.0;9.50;0.020
12973;21.0;10.0;9.50;0.030
12974;21.0;10.0;9.50;0.040
12975;21.0;10.0;9.50;0.050
12976;21.0;10.0;9.50;0.060
12977;21.0;10.0;9.50;0.070
12978;21.0;10.0;9.50;0.080
12979;21.0;10.0;9.50;0.090
12980;21.0;10.0;9.50;0.100
12981;23.0;10.0;9.50;0.010
12982;23.0;10.0;9.50;0.020
12983;23.0;10.0;9.50;0.030
12984;23.0;10.0;9.50;0.040
12985;23.0;10.0;9.50;0.050
12986;23.0;10.0;9.50;0.060
12987;23.0;10.0;9.50;0.070
12988;23.0;10.0;9.50;0.080
12989;23.0;10.0;9.50;0.090
12990;23.0;10.0;9.50;0.100
12991;25.0;10.0;9.50;0.010
12992;25.0;10.0;9.50;0.020
12993;25.0;10.0;9.50;0.030
12994;25.0;10.0;9.50;0.040
12995;25.0;10.0;9.50;0.050
12996;25.0;10.0;9.50;0.060
12997;25.0;10.0;9.50;0.070
12998;25.0;10.0;9.50;0.080
12999;25.0;10.0;9.50;0.090
13000;25.0;10.0;9.50;0.100
13001;1.0;12.0;9.50;0.010
13002;1.0;12.0;9.50;0.020
13003;1.0;12.0;9.50;0.030
13004;1.0;12.0;9.50;0.040
13005;1.0;12.0;9.50;0.050
13006;1.0;12.0;9.50;0.060
13007;1.0;12.0;9.50;0.070
13008;1.0;12.0;9.50;0.080
13009;1.0;12.0;9.50;0.090
13010;1.0;12.0;9.50;0.100
13011;3.0;12.0;9.50;0.010
13012;3.0;12.0;9.50;0.020
13013;3.0;12.0;9.50;0.030
13014;3.0;12.0;9.50;0.040
13015;3.0;12.0;9.50;0.050
13016;3.0;12.0;9.50;0.060
13017;3.0;12.0;9.50;0.070
13018;3.0;12.0;9.50;0.080
13019;3.0;12.0;9.50;0.090
13020;3.0;12.0;9.50;0.100
13021;5.0;12.0;9.50;0.010
13022;5.0;12.0;9.50;0.020
13023;5.0;12.0;9.50;0.030
13024;5.0;12.0;9.50;0.040
13025;5.0;12.0;9.50;0.050
13026;5.0;12.0;9.50;0.060
13027;5.0;12.0;9.50;0.070
13028;5.0;12.0;9.50;0.080
13029;5.0;12.0;9.50;0.090
13030;5.0;12.0;9.50;0.100
13031;7.0;12.0;9.50;0.010
13032;7.0;12.0;9.50;0.020
13033;7.0;12.0;9.50;0.030
13034;7.0;12.0;9.50;0.040
13035;7.0;12.0;9.50;0.050
13036;7.0;12.0;9.50;0.060
13037;7.0;12.0;9.50;0.070
13038;7.0;12.0;9.50;0.080
13039;7.0;12.0;9.50;0.090
13040;7.0;12.0;9.50;0.100
13041;9.0;12.0;9.50;0.010
13042;9.0;12.0;9.50;0.020
13043;9.0;12.0;9.50;0.030
13044;9.0;12.0;9.50;0.040
13045;9.0;12.0;9.50;0.050
13046;9.0;12.0;9.50;0.060
13047;9.0;12.0;9.50;0.070
13048;9.0;12.0;9.50;0.080
13049;9.0;12.0;9.50;0.090
13050;9.0;12.0;9.50;0.100
13051;11.0;12.0;9.50;0.010
13052;11.0;12.0;9.50;0.020
13053;11.0;12.0;9.50;0.030
13054;11.0;12.0;9.50;0.040
13055;11.0;12.0;9.50;0.050
13056;11.0;12.0;9.50;0.060
13057;11.0;12.0;9.50;0.070
13058;11.0;12.0;9.50;0.080
13059;11.0;12.0;9.50;0.090
13060;11.0;12.0;9.50;0.100
13061;13.0;12.0;9.50;0.010
13062;13.0;12.0;9.50;0.020
13063;13.0;12.0;9.50;0.030
13064;13.0;12.0;9.50;0.040
13065;13.0;12.0;9.50;0.050
13066;13.0;12.0;9.50;0.060
13067;13.0;12.0;9.50;0.070
13068;13.0;12.0;9.50;0.080
13069;13.0;12.0;9.50;0.090
13070;13.0;12.0;9.50;0.100
13071;15.0;12.0;9.50;0.010
13072;15.0;12.0;9.50;0.020
13073;15.0;12.0;9.50;0.030
13074;15.0;12.0;9.50;0.040
13075;15.0;12.0;9.50;0.050
13076;15.0;12.0;9.50;0.060
13077;15.0;12.0;9.50;0.070
13078;15.0;12.0;9.50;0.080
13079;15.0;12.0;9.50;0.090
13080;15.0;12.0;9.50;0.100
13081;17.0;12.0;9.50;0.010
13082;17.0;12.0;9.50;0.020
13083;17.0;12.0;9.50;0.030
13084;17.0;12.0;9.50;0.040
13085;17.0;12.0;9.50;0.050
13086;17.0;12.0;9.50;0.060
13087;17.0;12.0;9.50;0.070
13088;17.0;12.0;9.50;0.080
13089;17.0;12.0;9.50;0.090
13090;17.0;12.0;9.50;0.100
13091;19.0;12.0;9.50;0.010
13092;19.0;12.0;9.50;0.020
13093;19.0;12.0;9.50;0.030
13094;19.0;12.0;9.50;0.040
13095;19.0;12.0;9.50;0.050
13096;19.0;12.0;9.50;0.060
13097;19.0;12.0;9.50;0.070
13098;19.0;12.0;9.50;0.080
13099;19.0;12.0;9.50;0.090
13100;19.0;12.0;9.50;0.100
13101;21.0;12.0;9.50;0.010
13102;21.0;12.0;9.50;0.020
13103;21.0;12.0;9.50;0.030
13104;21.0;12.0;9.50;0.040
13105;21.0;12.0;9.50;0.050
13106;21.0;12.0;9.50;0.060
13107;21.0;12.0;9.50;0.070
13108;21.0;12.0;9.50;0.080
13109;21.0;12.0;9.50;0.090
13110;21.0;12.0;9.50;0.100
13111;23.0;12.0;9.50;0.010
13112;23.0;12.0;9.50;0.020
13113;23.0;12.0;9.50;0.030
13114;23.0;12.0;9.50;0.040
13115;23.0;12.0;9.50;0.050
13116;23.0;12.0;9.50;0.060
13117;23.0;12.0;9.50;0.070
13118;23.0;12.0;9.50;0.080
13119;23.0;12.0;9.50;0.090
13120;23.0;12.0;9.50;0.100
13121;25.0;12.0;9.50;0.010
13122;25.0;12.0;9.50;0.020
13123;25.0;12.0;9.50;0.030
13124;25.0;12.0;9.50;0.040
13125;25.0;12.0;9.50;0.050
